85      // Result 466, real part of candidate = 8, imag part of candidate = 5    
86      // Result 467, real part of candidate = 8, imag part of candidate = 6    
87      // Result 468, real part of candidate = 8, imag part of candidate = 7    
11      // Result 469, real part of candidate = 1, imag part of candidate = 1    
12      // Result 470, real part of candidate = 1, imag part of candidate = 2    
13      // Result 471, real part of candidate = 1, imag part of candidate = 3    
21      // Result 472, real part of candidate = 2, imag part of candidate = 1    
22      // Result 473, real part of candidate = 2, imag part of candidate = 2    
23      // Result 474, real part of candidate = 2, imag part of candidate = 3    
24      // Result 475, real part of candidate = 2, imag part of candidate = 4    
31      // Result 476, real part of candidate = 3, imag part of candidate = 1    
32      // Result 477, real part of candidate = 3, imag part of candidate = 2    
33      // Result 478, real part of candidate = 3, imag part of candidate = 3    
42      // Result 479, real part of candidate = 4, imag part of candidate = 2    
56      // Result 480, real part of candidate = 5, imag part of candidate = 6    
65      // Result 481, real part of candidate = 6, imag part of candidate = 5    
66      // Result 482, real part of candidate = 6, imag part of candidate = 6    
67      // Result 483, real part of candidate = 6, imag part of candidate = 7    
74      // Result 484, real part of candidate = 7, imag part of candidate = 4    
75      // Result 485, real part of candidate = 7, imag part of candidate = 5    
76      // Result 486, real part of candidate = 7, imag part of candidate = 6    
77      // Result 487, real part of candidate = 7, imag part of candidate = 7    
78      // Result 488, real part of candidate = 7, imag part of candidate = 8    
85      // Result 489, real part of candidate = 8, imag part of candidate = 5    
86      // Result 490, real part of candidate = 8, imag part of candidate = 6    
87      // Result 491, real part of candidate = 8, imag part of candidate = 7    
66      // Result 492, real part of candidate = 6, imag part of candidate = 6    
75      // Result 493, real part of candidate = 7, imag part of candidate = 5    
76      // Result 494, real part of candidate = 7, imag part of candidate = 6    
77      // Result 495, real part of candidate = 7, imag part of candidate = 7    
84      // Result 496, real part of candidate = 8, imag part of candidate = 4    
85      // Result 497, real part of candidate = 8, imag part of candidate = 5    
86      // Result 498, real part of candidate = 8, imag part of candidate = 6    
87      // Result 499, real part of candidate = 8, imag part of candidate = 7    
88      // Result 500, real part of candidate = 8, imag part of candidate = 8    
26      // Result 501, real part of candidate = 2, imag part of candidate = 6    
35      // Result 502, real part of candidate = 3, imag part of candidate = 5    
36      // Result 503, real part of candidate = 3, imag part of candidate = 6    
37      // Result 504, real part of candidate = 3, imag part of candidate = 7    
44      // Result 505, real part of candidate = 4, imag part of candidate = 4    
45      // Result 506, real part of candidate = 4, imag part of candidate = 5    
46      // Result 507, real part of candidate = 4, imag part of candidate = 6    
47      // Result 508, real part of candidate = 4, imag part of candidate = 7    
48      // Result 509, real part of candidate = 4, imag part of candidate = 8    
55      // Result 510, real part of candidate = 5, imag part of candidate = 5    
56      // Result 511, real part of candidate = 5, imag part of candidate = 6    
57      // Result 512, real part of candidate = 5, imag part of candidate = 7    
66      // Result 513, real part of candidate = 6, imag part of candidate = 6    
11      // Result 514, real part of candidate = 1, imag part of candidate = 1    
12      // Result 515, real part of candidate = 1, imag part of candidate = 2    
13      // Result 516, real part of candidate = 1, imag part of candidate = 3    
14      // Result 517, real part of candidate = 1, imag part of candidate = 4    
15      // Result 518, real part of candidate = 1, imag part of candidate = 5    
22      // Result 519, real part of candidate = 2, imag part of candidate = 2    
23      // Result 520, real part of candidate = 2, imag part of candidate = 3    
24      // Result 521, real part of candidate = 2, imag part of candidate = 4    
33      // Result 522, real part of candidate = 3, imag part of candidate = 3    
63      // Result 523, real part of candidate = 6, imag part of candidate = 3    
72      // Result 524, real part of candidate = 7, imag part of candidate = 2    
73      // Result 525, real part of candidate = 7, imag part of candidate = 3    
74      // Result 526, real part of candidate = 7, imag part of candidate = 4    
81      // Result 527, real part of candidate = 8, imag part of candidate = 1    
82      // Result 528, real part of candidate = 8, imag part of candidate = 2    
83      // Result 529, real part of candidate = 8, imag part of candidate = 3    
84      // Result 530, real part of candidate = 8, imag part of candidate = 4    
85      // Result 531, real part of candidate = 8, imag part of candidate = 5    
21      // Result 532, real part of candidate = 2, imag part of candidate = 1    
31      // Result 533, real part of candidate = 3, imag part of candidate = 1    
32      // Result 534, real part of candidate = 3, imag part of candidate = 2    
41      // Result 535, real part of candidate = 4, imag part of candidate = 1    
42      // Result 536, real part of candidate = 4, imag part of candidate = 2    
43      // Result 537, real part of candidate = 4, imag part of candidate = 3    
51      // Result 538, real part of candidate = 5, imag part of candidate = 1    
52      // Result 539, real part of candidate = 5, imag part of candidate = 2    
61      // Result 540, real part of candidate = 6, imag part of candidate = 1    
15      // Result 541, real part of candidate = 1, imag part of candidate = 5    
16      // Result 542, real part of candidate = 1, imag part of candidate = 6    
17      // Result 543, real part of candidate = 1, imag part of candidate = 7    
18      // Result 544, real part of candidate = 1, imag part of candidate = 8    
26      // Result 545, real part of candidate = 2, imag part of candidate = 6    
27      // Result 546, real part of candidate = 2, imag part of candidate = 7    
28      // Result 547, real part of candidate = 2, imag part of candidate = 8    
37      // Result 548, real part of candidate = 3, imag part of candidate = 7    
64      // Result 549, real part of candidate = 6, imag part of candidate = 4    
73      // Result 550, real part of candidate = 7, imag part of candidate = 3    
74      // Result 551, real part of candidate = 7, imag part of candidate = 4    
75      // Result 552, real part of candidate = 7, imag part of candidate = 5    
82      // Result 553, real part of candidate = 8, imag part of candidate = 2    
83      // Result 554, real part of candidate = 8, imag part of candidate = 3    
84      // Result 555, real part of candidate = 8, imag part of candidate = 4    
85      // Result 556, real part of candidate = 8, imag part of candidate = 5    
86      // Result 557, real part of candidate = 8, imag part of candidate = 6    
43      // Result 558, real part of candidate = 4, imag part of candidate = 3    
52      // Result 559, real part of candidate = 5, imag part of candidate = 2    
53      // Result 560, real part of candidate = 5, imag part of candidate = 3    
54      // Result 561, real part of candidate = 5, imag part of candidate = 4    
61      // Result 562, real part of candidate = 6, imag part of candidate = 1    
62      // Result 563, real part of candidate = 6, imag part of candidate = 2    
63      // Result 564, real part of candidate = 6, imag part of candidate = 3    
64      // Result 565, real part of candidate = 6, imag part of candidate = 4    
65      // Result 566, real part of candidate = 6, imag part of candidate = 5    
72      // Result 567, real part of candidate = 7, imag part of candidate = 2    
73      // Result 568, real part of candidate = 7, imag part of candidate = 3    
74      // Result 569, real part of candidate = 7, imag part of candidate = 4    
83      // Result 570, real part of candidate = 8, imag part of candidate = 3    
16      // Result 571, real part of candidate = 1, imag part of candidate = 6    
17      // Result 572, real part of candidate = 1, imag part of candidate = 7    
18      // Result 573, real part of candidate = 1, imag part of candidate = 8    
27      // Result 574, real part of candidate = 2, imag part of candidate = 7    
72      // Result 575, real part of candidate = 7, imag part of candidate = 2    
81      // Result 576, real part of candidate = 8, imag part of candidate = 1    
82      // Result 577, real part of candidate = 8, imag part of candidate = 2    
83      // Result 578, real part of candidate = 8, imag part of candidate = 3    
17      // Result 579, real part of candidate = 1, imag part of candidate = 7    
18      // Result 580, real part of candidate = 1, imag part of candidate = 8    
28      // Result 581, real part of candidate = 2, imag part of candidate = 8    
17      // Result 582, real part of candidate = 1, imag part of candidate = 7    
18      // Result 583, real part of candidate = 1, imag part of candidate = 8    
28      // Result 584, real part of candidate = 2, imag part of candidate = 8    
78      // Result 585, real part of candidate = 7, imag part of candidate = 8    
87      // Result 586, real part of candidate = 8, imag part of candidate = 7    
88      // Result 587, real part of candidate = 8, imag part of candidate = 8    
43      // Result 588, real part of candidate = 4, imag part of candidate = 3    
52      // Result 589, real part of candidate = 5, imag part of candidate = 2    
53      // Result 590, real part of candidate = 5, imag part of candidate = 3    
54      // Result 591, real part of candidate = 5, imag part of candidate = 4    
61      // Result 592, real part of candidate = 6, imag part of candidate = 1    
62      // Result 593, real part of candidate = 6, imag part of candidate = 2    
63      // Result 594, real part of candidate = 6, imag part of candidate = 3    
64      // Result 595, real part of candidate = 6, imag part of candidate = 4    
65      // Result 596, real part of candidate = 6, imag part of candidate = 5    
72      // Result 597, real part of candidate = 7, imag part of candidate = 2    
73      // Result 598, real part of candidate = 7, imag part of candidate = 3    
74      // Result 599, real part of candidate = 7, imag part of candidate = 4    
83      // Result 600, real part of candidate = 8, imag part of candidate = 3    
