84      // Result 368, real part of candidate_intersect = 8, imag part of candidate_intersect = 4    
76      // Result 369, real part of candidate_intersect = 7, imag part of candidate_intersect = 6    
85      // Result 370, real part of candidate_intersect = 8, imag part of candidate_intersect = 5    
77      // Result 371, real part of candidate_intersect = 7, imag part of candidate_intersect = 7    
86      // Result 372, real part of candidate_intersect = 8, imag part of candidate_intersect = 6    
87      // Result 373, real part of candidate_intersect = 8, imag part of candidate_intersect = 7    
87      // Result 374, real part of candidate_intersect = 8, imag part of candidate_intersect = 7    
78      // Result 375, real part of candidate_intersect = 7, imag part of candidate_intersect = 8    
88      // Result 376, real part of candidate_intersect = 8, imag part of candidate_intersect = 8    
63      // Result 377, real part of candidate_intersect = 6, imag part of candidate_intersect = 3    
73      // Result 378, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
74      // Result 379, real part of candidate_intersect = 7, imag part of candidate_intersect = 4    
85      // Result 380, real part of candidate_intersect = 8, imag part of candidate_intersect = 5    
56      // Result 381, real part of candidate_intersect = 5, imag part of candidate_intersect = 6    
47      // Result 382, real part of candidate_intersect = 4, imag part of candidate_intersect = 7    
66      // Result 383, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
75      // Result 384, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
57      // Result 385, real part of candidate_intersect = 5, imag part of candidate_intersect = 7    
76      // Result 386, real part of candidate_intersect = 7, imag part of candidate_intersect = 6    
67      // Result 387, real part of candidate_intersect = 6, imag part of candidate_intersect = 7    
58      // Result 388, real part of candidate_intersect = 5, imag part of candidate_intersect = 8    
77      // Result 389, real part of candidate_intersect = 7, imag part of candidate_intersect = 7    
14      // Result 390, real part of candidate_intersect = 1, imag part of candidate_intersect = 4    
15      // Result 391, real part of candidate_intersect = 1, imag part of candidate_intersect = 5    
16      // Result 392, real part of candidate_intersect = 1, imag part of candidate_intersect = 6    
26      // Result 393, real part of candidate_intersect = 2, imag part of candidate_intersect = 6    
36      // Result 394, real part of candidate_intersect = 3, imag part of candidate_intersect = 6    
47      // Result 395, real part of candidate_intersect = 4, imag part of candidate_intersect = 7    
38      // Result 396, real part of candidate_intersect = 3, imag part of candidate_intersect = 8    
57      // Result 397, real part of candidate_intersect = 5, imag part of candidate_intersect = 7    
48      // Result 398, real part of candidate_intersect = 4, imag part of candidate_intersect = 8    
58      // Result 399, real part of candidate_intersect = 5, imag part of candidate_intersect = 8    
64      // Result 400, real part of candidate_intersect = 6, imag part of candidate_intersect = 4    
73      // Result 401, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
74      // Result 402, real part of candidate_intersect = 7, imag part of candidate_intersect = 4    
82      // Result 403, real part of candidate_intersect = 8, imag part of candidate_intersect = 2    
83      // Result 404, real part of candidate_intersect = 8, imag part of candidate_intersect = 3    
75      // Result 405, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
84      // Result 406, real part of candidate_intersect = 8, imag part of candidate_intersect = 4    
85      // Result 407, real part of candidate_intersect = 8, imag part of candidate_intersect = 5    
86      // Result 408, real part of candidate_intersect = 8, imag part of candidate_intersect = 6    
43      // Result 409, real part of candidate_intersect = 4, imag part of candidate_intersect = 3    
52      // Result 410, real part of candidate_intersect = 5, imag part of candidate_intersect = 2    
53      // Result 411, real part of candidate_intersect = 5, imag part of candidate_intersect = 3    
61      // Result 412, real part of candidate_intersect = 6, imag part of candidate_intersect = 1    
62      // Result 413, real part of candidate_intersect = 6, imag part of candidate_intersect = 2    
63      // Result 414, real part of candidate_intersect = 6, imag part of candidate_intersect = 3    
17      // Result 415, real part of candidate_intersect = 1, imag part of candidate_intersect = 7    
27      // Result 416, real part of candidate_intersect = 2, imag part of candidate_intersect = 7    
72      // Result 417, real part of candidate_intersect = 7, imag part of candidate_intersect = 2    
81      // Result 418, real part of candidate_intersect = 8, imag part of candidate_intersect = 1    
82      // Result 419, real part of candidate_intersect = 8, imag part of candidate_intersect = 2    
83      // Result 420, real part of candidate_intersect = 8, imag part of candidate_intersect = 3    
74      // Result 421, real part of candidate_intersect = 7, imag part of candidate_intersect = 4    
84      // Result 422, real part of candidate_intersect = 8, imag part of candidate_intersect = 4    
72      // Result 423, real part of candidate_intersect = 7, imag part of candidate_intersect = 2    
81      // Result 424, real part of candidate_intersect = 8, imag part of candidate_intersect = 1    
82      // Result 425, real part of candidate_intersect = 8, imag part of candidate_intersect = 2    
83      // Result 426, real part of candidate_intersect = 8, imag part of candidate_intersect = 3    
